id,name,description,address,city,state,zip_code,phone,email,website,services,website_valid
431,Add On Electric,"At Add On Electric, we revolutionize the way you experience electrical services. Our team of experts provides top-notch residential and commercial solutions, ensuring your safety and satisfaction. From electrical repairs to installations, inspections, and advanced services, we've got you covered. Let us illuminate your world with our cutting-edge technology and unparalleled customer service.","Albuquerque, NM 87120",Albuquerque,NM,87120,15058049534,addonelectric@gmail.com,http://addonelectric.com,"[""Electrical services to residential and commercial clients, including electrical repair, installation, and advanced services. Services include Electrical Inspections, Electrical Installations, Electrical Repairs, Emergency Service, Rewiring, Breaker panel upgrades, New lighting installation, Home automation, Fiber optics, Hot tub and sauna electrical""]",True
432,A+ American Electric Enterprises Tampa,"A+ American Electric Enterprises, your trusted partner for innovative electrical solutions. We empower homes, businesses, and industries to thrive with our comprehensive range of services, from rewiring and grounding to USB outlet conversions and high-voltage repairs. Our team of experts is dedicated to delivering prompt, reliable, and cost-effective solutions that ensure the safety and efficiency of your electrical systems.","401 East Jackson Street, Suite 2340, Tampa, FL 33602",Tampa,FL,33602,18139202346,aplusamericanelectric@gmail.com,http://apelectricservices.com/,"[""Residential, commercial, and industrial electrical services including rewiring, grounding, converting to USB outlets, wiring upgrades, LED conversions, electrical testing, and high-voltage electrical repairs.""]",False
433,Dayspring Solar,"Dayspring Solar is a pioneer in the solar industry, dedicated to empowering homeowners and solar installers with cutting-edge engineering services, comprehensive education, and expert guidance. Our mission is to help clients achieve their solar goals, while promoting sustainable energy solutions for a brighter tomorrow.",not available,Buffalo,NY,,12676634637,,http://www.dayspringsolar.com,"[""Serving homeowners and solar installers with professional engineering services, education, and guidance to achieve solar goals.""]",False
434,Earth Wind and Solar,"Unlock the power of the sun with Earth Wind and Solar, a fully customizable solar solutions provider. Our expert team offers a range of options, including solar cabanas, carports, trees, ground-mounted, and roof-mounted solar, as well as storage solutions and monitoring. With a 25-year warranty and maintenance programs, we guarantee your solar investment will shine bright for years to come.","Coarsegold
United States",Coarsegold,CA,,15594128778,admin@ewspower.com,http://ewspower.com,"[""Fully customizable solar with a 25-year warrantee and maintenance options, including solar cabanas, solar carports, solar trees, ground mounted solar, and roof mounted solar, as well as storage solutions and monitoring.""]",False
435,A & A Air Conditioning Heating & Sheet Metal,"At A & A Air Conditioning Heating & Sheet Metal, we're dedicated to providing top-notch HVAC services to residential and commercial customers. From heating repair to solar installation, our team of experts is equipped to handle all your temperature control needs. With a focus on quality, reliability, and customer satisfaction, we're your go-to partner for all your heating, cooling, and water heating requirements.","763 South Auburn St, Grass Valley, CA 95945",Grass Valley,CA,95945,15307984350,info@aaheating.com,http://aaheating.com/,"[""HVAC, heating, cooling, water heating, and solar services to residential and commercial customers. Services include: Heating Repair, Heating Service, Heating Installation, Boilers, Heat Pumps, Radiant Heating, Ductless HVAC, Water Heaters, Duct Cleaning, A/C Repair, A/C Service, A/C Installation, Solar, Generators""]",True
436,AAA Express Heating & A/C,"AAA Express Heating & A/C is the trusted partner for all your residential and commercial heating, air conditioning, electrical, and solar panel installation needs. With a commitment to exceptional service and quality, our team of experts provides personalized solutions to ensure your comfort and satisfaction.","5029 Milne Drive, Torrance, CA, 90505",Torrance,CA,90505,13103469111,,http://www.aaaexpressac.com,"[""Heating, air conditioning, electrical and solar panel installation for residential and commercial buildings""]",True
437,Dixie Construction,"Dixie Construction: Mechanical Solar Installation Experts. We're the comprehensive solution for your project's mechanical needs, from design to installation. Our team of experts handles every aspect of your solar installation, ensuring seamless integration with your building's infrastructure. Trust us to deliver top-notch results and unparalleled customer service.","4305 Bluff City Hwy, Bluff City, TN, 37618",Bluff City,TN,37618,14235387491,,http://www.dixieconstructiontn.com,"[""Mechanical Solar Installation Experts. We handle the entire mechanical portion of your project from start to finish.""]",False
438,Helio Solar LLC,"Helio Solar LLC revolutionizes the clean energy landscape by providing innovative, carbon-neutral solutions for homes and businesses. With expertise in solar PV, energy storage, heating, air conditioning, roofing, and gutters, we empower our clients to harness the power of the sun and reduce their environmental footprint.","4 Research Drive, Suite 402, Shelton, CT 06484",Shelton,CT,6484,18888684562,info@helio.solar,https://helio.solar,"[""Carbon-neutral renewable energy systems, solar PV & Energy Storage systems, heating & air conditioning, roofing & gutters, EV charging stations""]",True
439,"12-Gauge Electric, Inc.","12-Gauge Electric, Inc. is a premier provider of cutting-edge electrical solutions, harnessing the power of innovation to bring unparalleled reliability and efficiency to your home or business. With expertise in electrical work, repairs, solar PV design and installation, rewire services, and smart home installations, our team of experts is dedicated to delivering top-notch solutions that exceed customer expectations.","369 South Doheny Drive, Suite 194, Beverly Hills, CA, 90211",Beverly Hills,CA,90211,13102010003,Info@12-ge.com,http://www.12-ge.net,"[""Electrical Work & Repairs, Solar PV Design & Installation, Rewires, Service Panel Upgrades, Electric Service Calls, smart home installation, solar PV systems""]",True
440,Advanced Custom Electric,"At Advanced Custom Electric, we revolutionize the way you live and work with our cutting-edge solutions for residential and commercial customers. Our team of experts crafts bespoke lighting designs, home automation systems, and audio/video installations that elevate your space and enhance your lifestyle. We also offer sustainable renewable energy solutions to reduce your carbon footprint and lower your energy bills. Experience the power of customized electrical contracting with Advanced Custom Electric.","PO Box 4220, Jackson, WY 83001",Jackson,WY,83001,not available,ace@acelectricjh.com,http://www.acelectricjh.com,"[""Electrical Contractor serving residential and commercial customers. Services include: lighting design, home automation, audio/video systems and renewable energy solutions.""]",True
441,207 Solar,"207 Solar - harnessing the power of innovation to revolutionize the way energy is generated and consumed. As a pioneering EPC solutions provider, we deliver turnkey photovoltaic systems and alternative energy solutions, empowering businesses and communities to thrive in a sustainable future.","310 Center Limestone Road, Fort Fairfield, ME, 04742",Fort Fairfield,ME,4742,12072274443,info@207solar.com,http://www.207solar.biz,"[""Engineering, procurement, and construction (EPC) services for photovoltaic systems and other alternative energy solutions. Expertise spans across the design, installation, and maintenance of high-efficiency solar power systems""]",True
442,Corda Solar,"At Corda Solar, we empower businesses and homes to harness the limitless potential of solar energy. Our team of experts specializes in installing solar panels, energy storage systems, and standby generators to ensure seamless energy supply. With a focus on innovation and customer satisfaction, we deliver tailored solutions for a sustainable future.","523 San Ramon Valley Blvd, Danville, CA, 94526",Danville,CA,94526,1925256622,info@cordasolar.com,http://www.cordasolar.com,"[""Solar Panel Installation & Energy Solutions, Solar Photovoltaic (PV) System Installation, Battery Energy Storage Systems, Solar Pool Heating, Standby Generators, Removal & Replacement for Re-Roofs, Tesla Powerwall Certified Installer""]",False
443,Brilliant Electric,"Brilliant Electric: Empowering Your Home and Business with Intelligent Electrical Solutions. From air conditioner power to LED lighting, our expert team provides residential and commercial electrical services that ensure your space is safe, efficient, and always running smoothly. Trust us to handle your knob and tube wiring, bathroom exhaust fan installation, and electric vehicle charging needs with precision and care.","405 El Camino Real, Suite 235, Menlo Park, CA, 94025",Menlo Park,CA,94025,16503272138,,https://www.electricianmenlopark.com,"[""Residential and Commercial Electrical Services, including Air Conditioner Power, Bathroom Exhaust Fan, Electric Vehicle Chargers, Knob and Tube Wiring, LED Lighting, and more.""]",True
444,21st Century Group,"Empowering a sustainable future, the 21st Century Group innovates cutting-edge solar powered products, revolutionizing street lighting, off-grid power for small homes, refrigeration, and water purification. Their portable solar stations empower farmers to irrigate their lands, ensuring a bountiful harvest. With a passion for environmental stewardship, they pioneer a new era of eco-friendly living.","505, Milltown Road, North Brunswick, New Jersey, 08902",North Brunswick,NJ,8902,17328260904,info@21st-century-group.com,http://21st-century-group.com/,"[""Solar Powered Products, Solar Street Lights, off-grid power for small homes, refrigeration, and Water Purification. Portable Solar Stations for farmers to run irrigation systems""]",True
445,Green Visions Solar,"Green Visions Solar is a pioneering clean energy solutions provider, dedicated to empowering homes, farms, and commercial spaces with sustainable power. Our comprehensive services include solar panel installation, repair, and solar battery backup systems, empowering customers to harness the sun's energy and reduce their carbon footprint. With a commitment to innovation and customer satisfaction, we strive to be the leading choice for clean energy solutions.","8533 E Seneca Turnpike, Manlius, NY, 13104",Manlius,NY,13104,13157260088,,http://www.greenvisionssolar.com,"[""Clean energy solutions for homes, farms, and commercial spaces. Solar panel installation, repair, and solar battery backup systems.""]",False
446,"Goodiel Electric, LLC","Goodiel Electric, LLC is a trusted provider of comprehensive electrical contracting services. Our team of experts delivers top-notch solutions for new construction wiring, code violation corrections, electrical service upgrades, and more. With a commitment to quality and customer satisfaction, we empower our clients to power their businesses and homes with confidence.","2270 NW, Sunset Blvd., Jensen Beach, Martin County, Florida, 34957",Jensen Beach,FL,34957,17722632333,glenngoodiel1020@gmail.com,https://www.goodielelectric.com,"[""Electrical Contractor Services, including Electrical Inspections, New Construction Wiring, Code Violation Correction, Electrical Service Upgrades, and more.""]",True
447,"Infinity Solar Solutions, LLC","Infinity Solar Solutions, LLC empowers individuals and businesses to harness the limitless potential of solar energy. As a leading solar energy installer, we deliver sustainable solutions for grid-direct and off-grid systems, ensuring a reliable and efficient supply of power. Our comprehensive services also include spray foam insulation, LED light retrofitting, and energy-efficient window replacement, all designed to optimize your energy usage and reduce your carbon footprint.","2314 Kermit Hwy, Odessa, TX, 79761",Odessa,TX,79761,14322720631,cc@infinitysolarsolutions.net,https://www.infinitysolarsolutions.net,"[""Solar energy installer, electrical power back-up systems, grid direct and off-grid solar systems, spray foam insulation, LED light retrofit, energy efficient window replacement""]",True
448,CM Solar Electric,"CM Solar Electric is the premier provider of solar energy solutions for residential and commercial properties. With a focus on innovation and customer satisfaction, we deliver high-quality solar panel installations, battery storage systems, and expert maintenance services to ensure the longevity of our systems. Our team of experts works tirelessly to provide top-notch solutions that exceed our clients' expectations, making us the go-to partner for all solar energy needs.","10965 San Diego Mission Road, San Diego, CA, 92108",San Diego,CA,92108,16194881117,,http://www.cmsolarelectric.com,"[""Residential Solar, Commercial Solar, Battery Storage, Solar Panel Installation""]",False
449,Crownsolarelectric,"Imagine a world where the thrill of online casino and lottery games meets the convenience of the digital age. At Crownsolarelectric, we are revolutionizing the way people experience gaming by providing a seamless and secure platform for entertainment enthusiasts. With a wide range of games to choose from, our users can indulge in the rush of adrenaline and excitement, all from the comfort of their own homes.","3321 Kimber Dr, Suite D, Newbury Park, CA, 91320",Newbury Park,CA,91320,18004416157,,http://www.crownsolarelectric.com,"[""Online casino and lottery games""]",False
450,www.solarinstallationsandiego.com,"At www.solarinstallationsandiego.com, we empower individuals and businesses to harness the limitless energy of the sun. With our cutting-edge solar installation solutions, we help our clients reduce their carbon footprint, lower their energy bills, and contribute to a sustainable future. By choosing us, you're not only investing in your own energy independence, but also in a cleaner, brighter world.","5014 Narragansett Ave., Suite #10, San Diego, CA, 92107",San Diego,CA,92107,16197099102,,http://www.solarinstallationsandiego.com,"[""Solar Installation""]",False
451,American Diversified Energy,"American Diversified Energy is a pioneering alternative energy company that harnesses the power of innovation to design, construct, operate, and own a diversified portfolio of energy properties. With a relentless focus on sustainability and efficiency, our team of experts is dedicated to providing clean, reliable, and cost-effective energy solutions that transform the future of our planet.","711 W, 17th Street, Suite D-5, Costa Mesa, CA, 92627",Costa Mesa,CA,92627,19492589842,Info@amdivenergy.com,http://www.americandiversifiedenergy.com,"[""American Diversified Energy is an alternative energy company involved in the design, construction, operation, and ownership of diversified energy properties.""]",True
452,Acts 29 Solar and Electric,"At Acts 29 Solar and Electric, we harness the power of innovation to revolutionize the way you think about renewable energy. With our cutting-edge solutions, you can amplify your business's potential and illuminate a brighter future. Our expert team is dedicated to providing personalized service, ensuring a seamless transition to a sustainable energy landscape. Join us on our mission to electrify the future, one solar-powered step at a time.","4045 NW 64th St, Ste 322, Oklahoma City, OK, 73116",Oklahoma City,OK,73116,14052665837,,http://acts29solarandelectric.com,"[""Solar and Electric Company""]",True
453,Advanced Solar Solutions,"Advanced Solar Solutions simplifies the transition to solar energy, streamlining the process from consultation to installation for residents and businesses alike. Our comprehensive approach ensures a seamless and effortless journey to renewable energy, empowering a sustainable future for all.","14134 71st Ave, Queens, NY 11367, United States",Queens,NY,,13474558430,sales@advancedsolarny.com,http://advancedsolarny.com,"[""NYC solar installer, mission is to simplify the process of going solar for residents and businesses alike. Offer a streamlined approach, handling everything from initial consultation to installation, making the transition to solar energy effortless and seamless.""]",True
454,Geode Energy,"Geode Energy's innovative solutions empower businesses to harness the full potential of their resources, streamlining operations and driving growth through cutting-edge automation and energy efficiency.","3305 Quincy Avenue, Danville, Iowa, 52623",Danville,IA,52623,13197502144,info@geodeenergy.com,https://geodeenergy.com,"[""No information available""]",True
455,"Energy Smart Engineering, Inc.","Energy Smart Engineering, Inc. is a pioneering organization that harnesses the power of innovation to revolutionize the way we live and work. By providing cutting-edge solutions in HVAC installation, Solar installation, HVAC repair, Alternative Heating and Cooling System, Indoor Air Quality & Microbiotic Mitigation, and Outdoor Comfort, we empower individuals and businesses to thrive in a sustainable future.","5460 W Mission Ave # 100, Fresno, CA 93722",Fresno,CA,93722,15598257135,info@energysmartfresno.com,https://energysmartair.com,"[""HVAC installation, Solar installation, HVAC repair, Alternative Heating and Cooling System, Indoor Air Quality & Microbiotic Mitigation, Outdoor Comfort""]",True
456,Florida Renewable Experts,"Florida Renewable Experts is a pioneering force in harnessing the power of renewable energy, empowering businesses to connect their domains to their Wix websites with seamless integration. Our innovative solutions streamline operations, boost efficiency, and reduce carbon footprint, making us the go-to experts for a sustainable future.","1001 Exchange Pl., Unit 101, Saint Cloud, FL, 34769",Saint Cloud,FL,34769,14078619040,,http://www.floridarenewableexperts.com,"[""Connect your domain to your Wix website""]",False
457,Influent Energy,"Influent Energy: Revolutionizing Solar Evaluation with Cutting-Edge Technology. As a pioneer in the renewable energy sector, we empower businesses to make informed decisions about their solar energy investments. With our expertise in solar evaluation, we provide comprehensive assessments of solar panels, energy storage systems, and energy efficiency solutions. Our innovative approach ensures seamless integration with existing infrastructure, reducing costs and increasing energy yields. By partnering with us, businesses can unlock the full potential of solar energy and drive sustainable growth.","1828 Walnut St., Kansas City, MO, 64108",Kansas City,MO,64108,18162191340,info@influentenergy.com,https://influentenergy.com,"[""Solar Evaluation""]",True
458,Greenstar Power,"At Greenstar Power, we empower homes and businesses to harness the limitless energy of the sun. Our team of experts designs, repairs, and installs solar panel systems and energy-efficient solutions, ensuring a sustainable future for our planet. With a range of services including solar installation, home energy upgrades, batteries, generators, diagnostic service, system maintenance and repair, and solar panel cleaning, we're dedicated to helping our clients reduce their carbon footprint and save on energy costs.","4000 Sunrise Rd, Bldg. 1, Suite 1100, Round Rock, TX, 78665",Round Rock,TX,78665,15122537100,info@greenstarpower.com,http://www.greenstarpower.com,"[""Design, repair, and installation of solar panel systems and energy efficient solutions. Solar Installation, Home Energy Upgrades, Batteries, Generators, Diagnostic Service, System Maintenance and Repair, Detach/Resets and Solar Panel Cleaning.""]",False
459,A2M CONTRACTORS,"A2M Contractors: Your trusted partner for seamless home renovation and remodeling experiences. From general contracting to solar services, our experts deliver high-quality results, ensuring your dream home becomes a reality.","1877 Petaluma Drive, Chula Vista, CA, 91913",Chula Vista,CA,91913,16196008980,info@a2mcontractors.com,http://a2mcontractors.com,"[""General contracting, roofing, and solar services including home renovation and remodeling, interior and exterior projects, home additions and extensions, detached accessory dwelling units (ADUs), kitchen and bathroom remodels and renovations, patios and decks, windows (installation, upgrades, repairs, and replacements), roof repairs and full replacements, roof repair and replacement cost estimates, roof inspections, annual maintenance, solar consultations, solar installations, and solar maintenance and repair.""]",True
460,Home Improvement Projects Plus (HIPP),"Home Improvement Projects Plus (HIPP) revolutionizes the way homeowners approach DIY tasks. With a user-friendly platform, we connect homeowners with top-rated contractors, providing multiple bids for any project, big or small. Our goal is to make home improvement easy, efficient, and affordable.","10783 Jamacha Blvd., Spring Valley, California, 91978",Spring Valley,CA,91978,18583846205,,https://www.hiphomes619.com/,"[""Provides affordable, easy, and efficient way for homeowners to tackle any projects in the home, big or small. Offers multiple bids from reputable home improvement companies.""]",True
461,3rd Rock Contracting Roofing & Solar,"3rd Rock Contracting Roofing & Solar: where innovative solutions meet exceptional craftsmanship. Our expertise in roofing, residential, commercial, and solar services ensures that your property is protected and powered. From roof restoration to home improvements, our team of experts is dedicated to delivering top-notch results. Trust us to handle all your property damage restoration and insurance claims estimates. Experience the difference with 3rd Rock Contracting Roofing & Solar.","729, Champagne Dr., Kenner, LA, 70065",Kenner,LA,70065,15043708157,,http://www.3rdrockcontracting.com/,"[""Roofing, Residential, Commercial, Solar, Roof Restoration, home improvements, remodeling contracting, property damage restoration, and insurance claims estimates""]",False
462,"Allstars Electrical, LLC.","Allstars Electrical, LLC. - Revolutionizing the way you think about electricity. As a full-service electrical solutions provider, we offer residential, commercial, and gas station electrical services, as well as solar solutions. Our team of experts is dedicated to providing top-notch services that meet and exceed your expectations. With us, you can trust that your electrical needs are in good hands.","10 Dockerel Road, Vernon, CT, 06066",Vernon,CT,6066,18608723180,,http://allstarselectrical.com/,"[""Residential, commercial, and gas station electrical services, as well as solar service.""]",True
463,JEBL Engineering & Construction,"JEBL Engineering & Construction is a leading provider of comprehensive engineering and construction services for the renewable energy sector. With expertise in solar PV, battery storage, and generator installation, we deliver turnkey solutions for residential and commercial clients. Our services also include whole home electrical installation and maintenance, as well as general contracting and building. Additionally, we offer consulting services for design, safety, quality, and testing & commissioning. Our team of experts is committed to providing innovative and sustainable solutions for a greener future.","San Luis Obispo, CA, 93401, United States",San Luis Obispo,CA,,18052152556,jesse.elliott@jeblec.com,https://www.jeblec.com/,"[""General Engineering & Construction Services for Renewable Energy and Beyond, including Solar PV, Battery Storage, and Generator Installation, Service & Maintenance, Whole Home Electrical Installation & Maintenance Services, General Contracting & Building, Ground or Canopy Mount Pier Hole Excavation and Trenching Services, and Consulting services for Design, Safety, Quality, and Testing & Commissioning.""]",True
464,Evident Solar LLC,,"1021 N Taft Hill Road, Fort Collins, CO, 80521",Fort Collins,CO,80521,19703163311,,http://www.evidentsolar.com,"[""Solar Panel Installation, Off-grid Solar Installation, EV Charger Installation, and Battery Backups.""]",False
465,A J Leo Electric & Solar,"A J Leo Electric & Solar - Empowering You to Light Up Your Life. With a commitment to exceptional service, we deliver top-notch electrical and solar solutions that cater to your unique needs. From prompt repairs to new installations, our team of experts is dedicated to ensuring your home or business is well-lit and powered with minimal downtime. Trust us to illuminate your path to success with our reliable and efficient services.","PO Box 125, Harsens Island, MI, 48028",Harsens Island,MI,48028,17343686945,Amy@AJLeo.com,http://ajleo.com,"[""Electrical and Solar services including repairs, changes, additions, and new installations. They handle small jobs such as changing/adding switches and plugs.""]",True
466,"J.E. SHEA ELECTRIC, INC.","J.E. Shea Electric, Inc. is a licensed electrical contracting service provider specializing in mid-sized municipal, industrial, commercial, design build, and historical projects. With a focus on reliability and quality, our team delivers exceptional results, ensuring timely completion and exceeding client expectations.","45 East Summer St, Plantsville, CT, 06479",Plantsville,CT,6479,18606217709,info@jesheaelectric.com,http://www.jesheaelectric.com,"[""Licensed electrical contracting services for mid-sized municipal, industrial, commercial, design build and historical projects""]",True
467,AllComm Solar | ACSolar,"AllComm Solar | ACSolar - Empowering a sustainable future, one rooftop at a time. As a leading provider of commercial and residential solar energy solutions, we harness the power of the sun to reduce our clients' carbon footprint and lower their energy bills. With a commitment to exceptional service and innovative technology, we help homeowners and businesses alike make the switch to renewable energy and thrive in a cleaner, greener world.","5900 Balcones Drive, Suite 5028, Austin, TX 78731",Austin,TX,78731,18775669808,,http://www.allcommsolar.com,"[""Commercial & Residential Solar Energy installation and services""]",True
468,"A.M. Roofing & Waterproofing, INC","A.M. Roofing & Waterproofing, INC is a trusted partner for all your roofing needs. Our expertise spans roof repair, replacement, and maintenance for both residential and commercial properties. With a focus on storm damage service and insurance claims assistance, we're dedicated to helping our clients navigate the complex process of restoring their roofs to its former glory. Whether you need help with metal, tile, shingle, or flat roofs, our team of experts is here to provide top-notch solutions.","255 Primera Blvd, Lake Mary, FL, 32746",Lake Mary,FL,32746,13862907035,amroofingbryan@gmail.com,http://www.amroofingfla.com/,"[""Roof repair, roof replacement, residential roofing, commercial roofing, storm damage service, insurance claims assistance. Services for metal, tile, shingle, and flat roofs.""]",True
469,915 Solar,"At 915 Solar, we revolutionize the way you harness the power of the sun. Our team of experts specializes in residential and commercial solar panel installation, solar pool heating systems, and solar panel cleaning services. With a focus on innovative technology and exceptional customer service, we empower homeowners and businesses to reduce their carbon footprint and save on energy costs. Experience the future of solar energy with 915 Solar.","472 Valle Suave Dr., El Paso, Texas, 79927",El Paso,TX,79927,19158310653,[email protected],http://915solarep.com/,"[""Residential and commercial solar panel installation, solar pool heating systems, and solar panel cleaning service""]",True
470,Hemphill Solar,"Hemphill Solar: Your trusted partner for residential and commercial solar power solutions. We empower individuals and businesses to harness the limitless energy of the sun, reducing their carbon footprint and saving on energy costs. With our cutting-edge technology and expert team, we deliver customized solutions that meet the unique needs of each client. Experience the Hemphill Solar difference and join the sustainable energy revolution.","1305 N Lousiville Ave., Tulsa, OK, 74115",Tulsa,OK,74115,19188342200,,http://www.hemphillsolar.com,"[""Residential and Commercial solar power solutions""]",False
471,"A. Maurais & Son, Inc.","A. Maurais & Son, Inc. - Your trusted partner in plumbing, heating, and solar solutions. Our team of experts provides top-notch services and installations for heating, cooling, and plumbing units and systems. Explore our wide range of faucets, showers, sinks, and toilets from leading brands like Delta, Kohler, Moen, and Symmons.","7 Hillside Road, Jay, ME 04239",Jay,ME,4239,12078973027,amauraisandson@gmail.com,http://amauraisandsoninc.net/,"[""Plumbing, heating, solar and propane services, installation and services of heating, cooling, and plumbing units and systems. They carry a wide range of faucets, showers, sinks, toilets from name brands such as Delta, Kohler, Moen, Symmons""]",False
472,Double A,"Double A is your trusted partner for seamless installation and repair services of Generac home generators. Our team of experts also provides top-notch heating and cooling solutions, ensuring your home remains comfortable and energy-efficient. With our commitment to quality and customer satisfaction, you can rely on us to keep your systems running smoothly.","6353 Greenland Rd, Jacksonville, FL, 32258",Jacksonville,FL,32258,18444328622,,http://www.ineedacnow.com,"[""Installation and repairs on Generac home generators, as well as heating and cooling services""]",False
473,ev-energy,"Energize your online presence with ev-energy, the premier platform connecting your domain to your Wix website. Seamlessly integrate your web and domain identities, streamlining your online operations and elevating your brand's visibility.","10417 Fair Oaks Blvd., Fair Oaks, CA 95628",Fair Oaks,CA,95628,19163421395,,http://www.ev-energy.com,"[""Connect your domain to your Wix website""]",False
474,Eco Capitol Energy,"Eco Capitol Energy is a pioneering turn-key solar photovoltaic (PV) projects, strategy, development and finance firm. Leveraging cutting-edge technology and industry expertise, we empower businesses and communities to harness the power of sustainable energy. With a focus on innovative solutions and exceptional customer service, we transform the way our clients operate, driving growth, efficiency, and a reduced carbon footprint.","813 Hanover Street, Fredericksburg, Virginia, 22401",Fredericksburg,VA,22401,not available,not available,http://www.ecocapitol.com/,"[""Turn-key solar photovoltaic (PV) projects, strategy, development and finance firm""]",True
475,Advanced Green Home Solutions,"At Advanced Green Home Solutions, we empower homeowners to take control of their energy consumption and indoor air quality. Our comprehensive home performance services include Energy Star audits, insulation upgrades, and weatherization retrofits, ensuring a healthier and more sustainable living space. With our team of experts, you can trust that your home will be transformed into a haven of comfort and efficiency.","1125 West Street Suite 421 Annapolis, MD 21401
1321 Mercedes Drive Suite F Hanover, Maryland 21076",Annapolis,MD,21076,14435756592,kathleen@advancedgreenhomesolutions.com,http://advancedgreenhomesolutions.com,"[""Comprehensive Home Performance with Energy Star audits, insulation, weatherization retrofits, healthy air ventilation, HVAC, and solar installations.""]",True
476,FC Solar Inc,"FC Solar Inc: Revolutionizing the Future of Energy - Eliminate your electric bill, protect against rising energy costs, increase property value and protect the environment! By harnessing the power of solar energy, FC Solar Inc offers personalized consulting services to empower individuals and businesses to make a positive impact on the planet, while reducing their energy expenses and enhancing their properties. Join the solar revolution today!","Boston, MA",Boston,MA,,13392041587,,http://www.fcsolarinc.com,"[""Personal Consulting on all things Solar. Eliminate your electric bill, protect against rising energy costs, increase property value and protect the environment!""]",True
477,Arise Solar Solutions,"Arise Solar Solutions revolutionizes the way businesses harness the power of the sun, empowering them to rise above the competition with cutting-edge solar energy solutions tailored to their unique needs. With a commitment to innovation and sustainability, we unite the latest technology with expert guidance, helping our clients shine brighter and thrive in a bright new future.","4 Donald Preston Dr., Newark, DE 19702",Newark,DE,19702,12402740090,,http://www.arisesolarsolutions.com,"[""Not explicitly mentioned""]",False
478,Halco,"At Halco, we're passionate about keeping your home comfortable and efficient. With expertise in heating, air conditioning, home insulation, and plumbing, we provide top-notch services to residential and commercial clients in The Finger Lakes. Whether it's repairing and servicing your HVAC system, adding insulation for energy savings, or tackling plumbing repairs and installations, we've got you covered. Trust Halco to keep your home running smoothly and your family happy.","865 County Road 6, Phelps, NY, 14532",Phelps,NY,14532,13159466200,,http://www.halcoenergy.com,"[""Halco provides quality heating and air conditioning, home insulation and plumbing services to residential and commercial clients in The Finger Lakes. From repairing and servicing your heating or cooling system to adding insulation to plumbing repairs and installation, we have the expertise, training and products to solve your home's needs.""]",False
479,ABC Inc.,"Imagine a world where business processes are streamlined, efficient, and adaptable. At ABC Inc., we empower organizations to achieve just that. Our team of expert software developers and consultants work together to design and implement custom solutions that meet your unique needs, transforming the way you operate and grow.","10601 Clarence Dr, STE 250, Frisco, TX, 75033",Frisco,TX,75033,18323019118,,http://www.definedsolar.co,"[""Software development and consulting""]",False
480,Desert Star Power,"Desert Star Power: Unlocking the Power of Solar Energy. As a leading provider of solar power installation, energy storage solutions, and solar energy services, we empower homes and businesses to harness the limitless potential of the sun. With our cutting-edge technology and expert team, we deliver tailored solutions to meet the unique needs of each customer, ensuring a sustainable and cost-effective energy future.","3878 Hilton Ave, Yucca Valley, CA, 92284",Yucca Valley,CA,92284,19512349822,Robertjaywagner7@gmail.com,https://desertstarpower.com/,"[""Solar Power Installation, Solar Energy Services, Energy Storage Solutions""]",True
481,ALL SKY ENERGY,"All Sky Energy revolutionizes the way we harness energy with innovative solar PV and EV charging station installations. With expertise in grid-connected, off-grid, and battery backup systems, we empower homes and businesses to reduce their carbon footprint and thrive in a sustainable future.","S2810 County Road BD, Baraboo, WI, 53913",Baraboo,WI,53913,16083560830,lisa@allskyenergy.com,https://www.allskyenergy.com/,"[""Solar PV & EV Charging Station Installer. Specializes in Solar PV installations & EV Charging Stations, commercial & residential - grid connected - off-grid & battery backup systems.""]",True
482,J.Beischel Electric,"J.Beischel Electric: Where innovative electrical contracting meets precision design build expertise. From large scale commercial projects to small scale design build undertakings, our team of experts delivers top-notch solutions tailored to your unique needs, ensuring seamless integration and maximum efficiency. Trust J.Beischel Electric to illuminate your path to success.","10175 International Blvd, Cincinnati, OH, 45246",Cincinnati,OH,45246,15138603290,info@jbelectric.cc,http://jbelectric.cc/,"[""Electrical contracting services from large scale commercial to small scale design build projects""]",True
483,Family Solar,"At Family Solar, we empower families to harness the power of the sun, connecting their domains to their Wix websites and illuminating a brighter future. With our innovative solutions, families can manage their solar energy needs seamlessly, reducing their carbon footprint and saving on energy costs.","13818 SW 152 Street, Suite 136, Miami, FL, 33177",Miami,FL,33177,18888082197,,http://www.familysolar.us,"[""Connect your domain to your Wix website""]",False
484,A1 Roofing & Construction,"At A1 Roofing & Construction, we're more than just a roofing and construction company - we're a team of experts dedicated to providing comprehensive solutions for your home or business. From solar energy installation to equipment rentals, we've got you covered. With a focus on quality, customer service, and innovation, we're the perfect partner for your next project.","29 1/2 Bliss Road, Newport, RI, 02840",Newport,RI,2840,14013245757,Sean@A1roofingcompany.com,http://www.a1roofingcompany.com/,"[""A1 Roofing & Construction provides comprehensive roofing, construction, solar energy installation and construction equipment rentals.""]",True
